epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,23958.8,1.95781,0.67798,2.12984,0.9671,0.97572,0.98844,0.76038,1.61409,0.54514,2.00143,0.000109,0.000109,0.000109
92,24204.8,1.93602,0.67038,2.12735,0.96748,0.97528,0.98832,0.76079,1.61325,0.54396,2.00075,9.91e-05,9.91e-05,9.91e-05
93,24451.2,1.92805,0.67056,2.12524,0.96554,0.97703,0.98813,0.76047,1.61152,0.54387,1.99956,8.92e-05,8.92e-05,8.92e-05
94,24698.2,1.91983,0.65961,2.11729,0.96881,0.97388,0.98825,0.76106,1.6102,0.54306,1.99846,7.93e-05,7.93e-05,7.93e-05
95,24946.1,1.91372,0.65747,2.111,0.96555,0.97784,0.98858,0.76132,1.60856,0.54259,1.99754,6.94e-05,6.94e-05,6.94e-05
96,25198.2,1.91208,0.6546,2.11555,0.96578,0.97871,0.98851,0.76156,1.6073,0.53971,1.99686,5.95e-05,5.95e-05,5.95e-05
97,25452.1,1.89813,0.65009,2.10523,0.96492,0.98017,0.98844,0.76183,1.60621,0.53928,1.99611,4.96e-05,4.96e-05,4.96e-05
98,25711.7,1.89289,0.64669,2.10432,0.96588,0.9802,0.98826,0.762,1.60505,0.53812,1.99546,3.97e-05,3.97e-05,3.97e-05
99,25965.3,1.88309,0.64286,2.10266,0.96565,0.98024,0.98843,0.76214,1.60376,0.53787,1.99478,2.98e-05,2.98e-05,2.98e-05
100,26230.6,1.88291,0.6427,2.09683,0.96558,0.97967,0.98839,0.76213,1.60256,0.53777,1.99413,1.99e-05,1.99e-05,1.99e-05
